Filename,Status
5348024557506761_f845_chunk_0_subchunk_1.wav,valid
5348024557506151_f743_chunk_4_subchunk_1.wav,valid
5348024557506816_f2113_chunk_0_subchunk_1.wav,valid
5348024557507178_f582_chunk_1_subchunk_1.wav,valid
5348024557506168_f1092_chunk_0_subchunk_1.wav,valid
5348024557506794_f451_chunk_2_subchunk_1.wav,valid
5348024557506375_f472_chunk_6_subchunk_1.wav,valid
5348024557506467_f1816_chunk_0_subchunk_1.wav,valid
5348024557506445_f341_chunk_3_subchunk_1.wav,valid
5348024557507199_f372_chunk_0_subchunk_1.wav,valid
5348024557506962_f296_chunk_8_subchunk_1.wav,valid
5348024557506605_f663_chunk_0_subchunk_1.wav,valid
5348024557506987_f948_chunk_0_subchunk_1.wav,valid
5348024557506558_f539_chunk_3_subchunk_1.wav,valid
5348024557507287_f946_chunk_0_subchunk_1.wav,valid
5348024557506334_f150_chunk_3_subchunk_1.wav,valid
5348024557506490_f106_chunk_18_subchunk_1.wav,valid
5348024557506210_f549_chunk_14_subchunk_1.wav,valid
5348024557507114_f1707_chunk_0_subchunk_1.wav,valid
5348024557507008_f155_chunk_0_subchunk_1.wav,valid
5348024557506490_f106_chunk_21_subchunk_1.wav,valid
5348024557506333_f148_chunk_35_subchunk_1.wav,valid
5348024557507271_f1985_chunk_0_subchunk_1.wav,valid
5348024557506333_f148_chunk_9_subchunk_1.wav,valid
5348024557507325_f1172_chunk_0_subchunk_1.wav,valid
5348024557506490_f106_chunk_23_subchunk_1.wav,valid
5348024557506490_f106_chunk_3_subchunk_1.wav,valid
5348024557506432_f127_chunk_9_subchunk_1.wav,valid
5348024557506263_f70_chunk_0_subchunk_1.wav,valid
5348024557506636_f2100_chunk_0_subchunk_1.wav,valid
5348024557507011_f710_chunk_8_subchunk_1.wav,valid
5348024557506383_f141_chunk_6_subchunk_1.wav,valid
5348024557506490_f106_chunk_6_subchunk_1.wav,valid
5348024557506236_f1448_chunk_0_subchunk_1.wav,valid
5348024557506640_f1122_chunk_0_subchunk_1.wav,valid
5348024557506955_f293_chunk_5_subchunk_1.wav,valid
5348024557507367_f49_chunk_2_subchunk_1.wav,valid
5348024557506333_f148_chunk_1_subchunk_1.wav,valid
5348024557507011_f710_chunk_9_subchunk_1.wav,valid
5348024557506983_f1998_chunk_0_subchunk_1.wav,valid
5348024557507113_f1706_chunk_0_subchunk_1.wav,valid
5348024557506416_f1037_chunk_0_subchunk_1.wav,valid
5348024557506201_f547_chunk_7_subchunk_1.wav,valid
5348024557506751_f1491_chunk_0_subchunk_1.wav,valid
5348024557506333_f148_chunk_34_subchunk_1.wav,valid
5348024557506165_f2175_chunk_0_subchunk_1.wav,valid
5348024557506813_f998_chunk_0_subchunk_1.wav,valid
5348024557507356_f667_chunk_2_subchunk_1.wav,valid
5348024557506490_f106_chunk_4_subchunk_1.wav,valid
5348024557506379_f471_chunk_3_subchunk_1.wav,valid
5348024557507085_f105_chunk_10_subchunk_1.wav,valid
5348024557506229_f1451_chunk_0_subchunk_1.wav,valid
5348024557506845_f748_chunk_2_subchunk_1.wav,valid
5348024557506563_f292_chunk_5_subchunk_1.wav,valid
5348024557507346_f1378_chunk_0_subchunk_1.wav,valid
5348024557506400_f1905_chunk_0_subchunk_1.wav,valid
5348024557506490_f106_chunk_33_subchunk_1.wav,valid
5348024557507159_f1685_chunk_0_subchunk_1.wav,valid
5348024557506433_f126_chunk_2_subchunk_1.wav,valid
5348024557506159_f698_chunk_0_subchunk_1.wav,valid
5348024557506617_f666_chunk_0_subchunk_1.wav,valid
5348024557506975_f1014_chunk_0_subchunk_1.wav,valid
5348024557506379_f471_chunk_13_subchunk_1.wav,valid
5348024557507246_f386_chunk_3_subchunk_1.wav,valid
5348024557506405_f1103_chunk_0_subchunk_1.wav,valid
5348024557506563_f292_chunk_6_subchunk_1.wav,valid
5348024557506210_f549_chunk_12_subchunk_1.wav,valid
5348024557507362_f51_chunk_0_subchunk_1.wav,valid
5348024557506333_f148_chunk_36_subchunk_1.wav,valid
5348024557506552_f535_chunk_5_subchunk_1.wav,valid
5348024557506900_f196_chunk_4_subchunk_1.wav,valid
5348024557507012_f680_chunk_2_subchunk_1.wav,valid
5348024557507323_f1658_chunk_0_subchunk_1.wav,valid
5348024557506151_f743_chunk_3_subchunk_1.wav,valid
5348024557506714_f260_chunk_2_subchunk_1.wav,valid
5348024557507107_f1705_chunk_0_subchunk_1.wav,valid
5348024557507202_f369_chunk_0_subchunk_1.wav,valid
5348024557506617_f666_chunk_22_subchunk_1.wav,valid
5348024557506981_f996_chunk_0_subchunk_1.wav,valid
5348024557506963_f94_chunk_9_subchunk_1.wav,valid
5348024557506403_f2208_chunk_1_subchunk_1.wav,valid
5348024557506565_f538_chunk_4_subchunk_1.wav,valid
5348024557506333_f148_chunk_37_subchunk_1.wav,valid
5348024557507354_f50_chunk_3_subchunk_1.wav,valid
5348024557506807_f1008_chunk_0_subchunk_1.wav,valid
5348024557506159_f698_chunk_11_subchunk_1.wav,valid
5348024557506433_f126_chunk_17_subchunk_1.wav,valid
5348024557506379_f471_chunk_11_subchunk_1.wav,valid
5348024557506742_f1198_chunk_0_subchunk_1.wav,valid
5348024557506159_f698_chunk_12_subchunk_1.wav,valid
5348024557506240_f1449_chunk_0_subchunk_1.wav,valid
5348024557506379_f471_chunk_2_subchunk_1.wav,valid
5348024557506610_f659_chunk_0_subchunk_1.wav,valid
5348024557506617_f666_chunk_5_subchunk_1.wav,valid
5348024557506561_f537_chunk_22_subchunk_1.wav,valid
5348024557506908_f606_chunk_0_subchunk_1.wav,valid
5348024557507138_f512_chunk_0_subchunk_1.wav,valid
5348024557506800_f987_chunk_0_subchunk_1.wav,valid
5348024557506561_f537_chunk_18_subchunk_1.wav,valid
5348024557506753_f994_chunk_0_subchunk_1.wav,valid
5348024557507279_f2227_chunk_0_subchunk_1.wav,valid
5348024557507069_f308_chunk_0_subchunk_1.wav,valid
5348024557506963_f94_chunk_17_subchunk_1.wav,valid
5348024557506788_f624_chunk_0_subchunk_1.wav,valid
5348024557507086_f569_chunk_7_subchunk_1.wav,valid
5348024557506481_f311_chunk_6_subchunk_1.wav,valid
5348024557506845_f748_chunk_5_subchunk_1.wav,valid
5348024557506393_f1898_chunk_0_subchunk_1.wav,valid
5348024557506433_f126_chunk_20_subchunk_1.wav,valid
5348024557506619_f660_chunk_4_subchunk_1.wav,valid
5348024557506159_f698_chunk_9_subchunk_1.wav,valid
5348024557506805_f2116_chunk_0_subchunk_1.wav,valid
5348024557506565_f538_chunk_16_subchunk_1.wav,valid
5348024557506432_f127_chunk_16_subchunk_1.wav,valid
5348024557506565_f538_chunk_8_subchunk_1.wav,valid
5348024557507015_f379_chunk_10_subchunk_1.wav,valid
5348024557506565_f538_chunk_20_subchunk_1.wav,valid
5348024557506468_f1815_chunk_0_subchunk_1.wav,valid
5348024557506617_f666_chunk_15_subchunk_1.wav,valid
5348024557507092_f1079_chunk_0_subchunk_1.wav,valid
5348024557507063_f104_chunk_2_subchunk_1.wav,valid
5348024557507294_f154_chunk_0_subchunk_1.wav,valid
5348024557506372_f470_chunk_3_subchunk_1.wav,valid
5348024557506565_f538_chunk_15_subchunk_1.wav,valid
5348024557506489_f107_chunk_2_subchunk_1.wav,valid
5348024557506563_f292_chunk_1_subchunk_1.wav,valid
5348024557507164_f931_chunk_0_subchunk_1.wav,valid
5348024557506457_f893_chunk_0_subchunk_1.wav,valid
5348024557506455_f1818_chunk_0_subchunk_1.wav,valid
5348024557506333_f148_chunk_22_subchunk_1.wav,valid
5348024557506617_f666_chunk_6_subchunk_1.wav,valid
5348024557506561_f537_chunk_17_subchunk_1.wav,valid
5348024557507249_f259_chunk_2_subchunk_1.wav,valid
5348024557507086_f569_chunk_3_subchunk_1.wav,valid
5348024557506379_f471_chunk_5_subchunk_1.wav,valid
5348024557507356_f667_chunk_0_subchunk_1.wav,valid
5348024557506379_f471_chunk_1_subchunk_1.wav,valid
5348024557506333_f148_chunk_4_subchunk_1.wav,valid
5348024557507063_f104_chunk_3_subchunk_1.wav,valid
5348024557507011_f710_chunk_11_subchunk_1.wav,valid
5348024557506687_f1614_chunk_0_subchunk_1.wav,valid
5348024557506617_f666_chunk_19_subchunk_1.wav,valid
5348024557506506_f565_chunk_2_subchunk_1.wav,valid
5348024557506976_f1992_chunk_0_subchunk_1.wav,valid
5348024557507050_f2184_chunk_0_subchunk_1.wav,valid
5348024557506366_f375_chunk_0_subchunk_1.wav,valid
5348024557506225_f1443_chunk_0_subchunk_1.wav,valid
5348024557506561_f537_chunk_6_subchunk_1.wav,valid
5348024557506375_f472_chunk_5_subchunk_1.wav,valid
5348024557506963_f94_chunk_6_subchunk_1.wav,valid
5348024557507011_f710_chunk_2_subchunk_1.wav,valid
5348024557506372_f470_chunk_0_subchunk_1.wav,valid
5348024557507252_f671_chunk_0_subchunk_1.wav,valid
5348024557506795_f85_chunk_1_subchunk_1.wav,valid
5348024557506561_f537_chunk_9_subchunk_1.wav,valid
5348024557506512_f1674_chunk_0_subchunk_1.wav,valid
5348024557506899_f603_chunk_6_subchunk_1.wav,valid
5348024557506963_f94_chunk_14_subchunk_1.wav,valid
5348024557506201_f547_chunk_6_subchunk_1.wav,valid
5348024557507034_f1619_chunk_0_subchunk_1.wav,valid
5348024557506867_f1270_chunk_0_subchunk_1.wav,valid
5348024557507178_f582_chunk_0_subchunk_1.wav,valid
5348024557506510_f1736_chunk_0_subchunk_1.wav,valid
5348024557506908_f606_chunk_1_subchunk_1.wav,valid
5348024557507103_f1703_chunk_0_subchunk_1.wav,valid
5348024557506565_f538_chunk_19_subchunk_1.wav,valid
5348024557506410_f1577_chunk_0_subchunk_1.wav,valid
5348024557506490_f106_chunk_27_subchunk_1.wav,valid
5348024557507215_f1844_chunk_0_subchunk_1.wav,valid
5348024557507231_f1851_chunk_0_subchunk_1.wav,valid
5348024557506617_f666_chunk_11_subchunk_1.wav,valid
5348024557507173_f1936_chunk_0_subchunk_1.wav,valid
5348024557506552_f535_chunk_2_subchunk_1.wav,valid
5348024557506482_f309_chunk_6_subchunk_1.wav,valid
5348024557506432_f127_chunk_0_subchunk_1.wav,valid
5348024557507086_f569_chunk_1_subchunk_1.wav,valid
5348024557507097_f1702_chunk_0_subchunk_1.wav,valid
5348024557507252_f671_chunk_2_subchunk_1.wav,valid
5348024557506745_f844_chunk_0_subchunk_1.wav,valid
5348024557506845_f748_chunk_7_subchunk_1.wav,valid
5348024557506219_f1442_chunk_0_subchunk_1.wav,valid
5348024557506329_f655_chunk_9_subchunk_1.wav,valid
5348024557506423_f462_chunk_0_subchunk_1.wav,valid
5348024557506617_f666_chunk_9_subchunk_1.wav,valid
5348024557506162_f1632_chunk_0_subchunk_1.wav,valid
5348024557506490_f106_chunk_20_subchunk_1.wav,valid
5348024557506963_f94_chunk_0_subchunk_1.wav,valid
5348024557506379_f471_chunk_4_subchunk_1.wav,valid
5348024557506955_f293_chunk_4_subchunk_1.wav,valid
5348024557506757_f1649_chunk_0_subchunk_1.wav,valid
5348024557506962_f296_chunk_5_subchunk_1.wav,valid
5348024557506432_f127_chunk_23_subchunk_1.wav,valid
5348024557507011_f710_chunk_10_subchunk_1.wav,valid
5348024557506432_f127_chunk_4_subchunk_1.wav,valid
5348024557506617_f666_chunk_16_subchunk_1.wav,valid
5348024557506486_f108_chunk_0_subchunk_1.wav,valid
5348024557506955_f293_chunk_9_subchunk_1.wav,valid
5348024557506159_f698_chunk_7_subchunk_1.wav,valid
5348024557506963_f94_chunk_3_subchunk_1.wav,valid
5348024557506372_f470_chunk_1_subchunk_1.wav,valid
5348024557506769_f1496_chunk_0_subchunk_1.wav,valid
5348024557506379_f471_chunk_0_subchunk_1.wav,valid
5348024557506962_f296_chunk_6_subchunk_1.wav,valid
5348024557506561_f537_chunk_21_subchunk_1.wav,valid
5348024557506561_f537_chunk_12_subchunk_1.wav,valid
5348024557507015_f379_chunk_0_subchunk_1.wav,valid
5348024557507085_f105_chunk_17_subchunk_1.wav,valid
5348024557507063_f104_chunk_1_subchunk_1.wav,valid
5348024557507356_f667_chunk_3_subchunk_1.wav,valid
5348024557506159_f698_chunk_3_subchunk_1.wav,valid
5348024557507085_f105_chunk_12_subchunk_1.wav,valid
5348024557506558_f539_chunk_10_subchunk_1.wav,valid
5348024557507015_f379_chunk_4_subchunk_1.wav,valid
5348024557507223_f1049_chunk_0_subchunk_1.wav,valid
5348024557506433_f126_chunk_0_subchunk_1.wav,valid
5348024557506549_f291_chunk_3_subchunk_1.wav,valid
5348024557506558_f539_chunk_0_subchunk_1.wav,valid
5348024557506433_f126_chunk_9_subchunk_1.wav,valid
5348024557507333_f1602_chunk_0_subchunk_1.wav,valid
5348024557506333_f148_chunk_19_subchunk_1.wav,valid
5348024557506432_f127_chunk_12_subchunk_1.wav,valid
5348024557506490_f106_chunk_22_subchunk_1.wav,valid
5348024557506844_f730_chunk_0_subchunk_1.wav,valid
5348024557507015_f379_chunk_8_subchunk_1.wav,valid
5348024557506909_f192_chunk_4_subchunk_1.wav,valid
5348024557507069_f308_chunk_4_subchunk_1.wav,valid
5348024557506379_f471_chunk_6_subchunk_1.wav,valid
5348024557506586_f2241_chunk_0_subchunk_1.wav,valid
5348024557506489_f107_chunk_0_subchunk_1.wav,valid
5348024557506287_f1007_chunk_0_subchunk_1.wav,valid
5348024557506561_f537_chunk_13_subchunk_1.wav,valid
5348024557506158_f697_chunk_4_subchunk_1.wav,valid
5348024557506955_f293_chunk_10_subchunk_1.wav,valid
5348024557506433_f126_chunk_19_subchunk_1.wav,valid
5348024557506289_f2225_chunk_0_subchunk_1.wav,valid
5348024557507246_f386_chunk_4_subchunk_1.wav,valid
5348024557506561_f537_chunk_15_subchunk_1.wav,valid
5348024557506201_f547_chunk_5_subchunk_1.wav,valid
5348024557506558_f539_chunk_12_subchunk_1.wav,valid
5348024557506794_f451_chunk_1_subchunk_1.wav,valid
5348024557506464_f1814_chunk_0_subchunk_1.wav,valid
5348024557506505_f566_chunk_2_subchunk_1.wav,valid
5348024557507079_f564_chunk_2_subchunk_1.wav,valid
5348024557506633_f2099_chunk_0_subchunk_1.wav,valid
5348024557506276_f72_chunk_0_subchunk_1.wav,valid
5348024557507044_f1809_chunk_0_subchunk_1.wav,valid
5348024557506210_f549_chunk_5_subchunk_1.wav,valid
5348024557506329_f655_chunk_8_subchunk_1.wav,valid
5348024557507015_f379_chunk_11_subchunk_1.wav,valid
5348024557506207_f546_chunk_1_subchunk_1.wav,valid
5348024557506563_f292_chunk_0_subchunk_1.wav,valid
5348024557506207_f546_chunk_0_subchunk_1.wav,valid
5348024557506190_f1761_chunk_0_subchunk_1.wav,valid
5348024557506563_f292_chunk_3_subchunk_1.wav,valid
5348024557506826_f989_chunk_0_subchunk_1.wav,valid
5348024557506375_f472_chunk_9_subchunk_1.wav,valid
5348024557506688_f1847_chunk_0_subchunk_1.wav,valid
5348024557506202_f299_chunk_2_subchunk_1.wav,valid
5348024557506844_f730_chunk_4_subchunk_1.wav,valid
5348024557506334_f150_chunk_4_subchunk_1.wav,valid
5348024557507130_f283_chunk_0_subchunk_1.wav,valid
5348024557506324_f709_chunk_2_subchunk_1.wav,valid
5348024557506333_f148_chunk_7_subchunk_1.wav,valid
5348024557507011_f710_chunk_3_subchunk_1.wav,valid
5348024557507356_f667_chunk_1_subchunk_1.wav,valid
5348024557506549_f291_chunk_0_subchunk_1.wav,valid
5348024557506563_f292_chunk_8_subchunk_1.wav,valid
5348024557506333_f148_chunk_12_subchunk_1.wav,valid
5348024557507031_f1060_chunk_0_subchunk_1.wav,valid
5348024557506365_f469_chunk_2_subchunk_1.wav,valid
5348024557506433_f126_chunk_12_subchunk_1.wav,valid
5348024557506490_f106_chunk_26_subchunk_1.wav,valid
5348024557507127_f631_chunk_0_subchunk_1.wav,valid
5348024557507012_f680_chunk_5_subchunk_1.wav,valid
5348024557507161_f1938_chunk_0_subchunk_1.wav,valid
5348024557506159_f698_chunk_8_subchunk_1.wav,valid
5348024557506461_f1009_chunk_0_subchunk_1.wav,valid
5348024557507276_f1983_chunk_0_subchunk_1.wav,valid
5348024557507085_f105_chunk_8_subchunk_1.wav,valid
5348024557507303_f711_chunk_0_subchunk_1.wav,valid
5348024557506339_f1953_chunk_0_subchunk_1.wav,valid
5348024557506925_f1745_chunk_0_subchunk_1.wav,valid
5348024557507211_f1843_chunk_0_subchunk_1.wav,valid
5348024557506962_f296_chunk_4_subchunk_1.wav,valid
5348024557507038_f892_chunk_0_subchunk_1.wav,valid
5348024557506379_f471_chunk_8_subchunk_1.wav,valid
5348024557506962_f296_chunk_1_subchunk_1.wav,valid
5348024557507125_f511_chunk_2_subchunk_1.wav,valid
5348024557506426_f463_chunk_1_subchunk_1.wav,valid
5348024557506993_f1996_chunk_0_subchunk_1.wav,valid
5348024557506333_f148_chunk_24_subchunk_1.wav,valid
5348024557507242_f116_chunk_0_subchunk_1.wav,valid
5348024557506565_f538_chunk_26_subchunk_1.wav,valid
5348024557506275_f440_chunk_0_subchunk_1.wav,valid
5348024557506963_f94_chunk_12_subchunk_1.wav,valid
5348024557506179_f1759_chunk_0_subchunk_1.wav,valid
5348024557507360_f669_chunk_0_subchunk_1.wav,valid
5348024557506844_f730_chunk_1_subchunk_1.wav,valid
5348024557506432_f127_chunk_22_subchunk_1.wav,valid
5348024557506900_f196_chunk_2_subchunk_1.wav,valid
5348024557506617_f666_chunk_1_subchunk_1.wav,valid
5348024557506375_f472_chunk_8_subchunk_1.wav,valid
5348024557506216_f548_chunk_5_subchunk_1.wav,valid
5348024557506277_f1975_chunk_0_subchunk_1.wav,valid
5348024557506444_f340_chunk_0_subchunk_1.wav,valid
5348024557506565_f538_chunk_2_subchunk_1.wav,valid
5348024557507066_f455_chunk_2_subchunk_1.wav,valid
5348024557507288_f1993_chunk_0_subchunk_1.wav,valid
5348024557506576_f2042_chunk_0_subchunk_1.wav,valid
5348024557506549_f291_chunk_1_subchunk_1.wav,valid
5348024557506523_f874_chunk_0_subchunk_1.wav,valid
5348024557506847_f728_chunk_2_subchunk_1.wav,valid
5348024557506490_f106_chunk_31_subchunk_1.wav,valid
5348024557506558_f539_chunk_9_subchunk_1.wav,valid
5348024557506333_f148_chunk_5_subchunk_1.wav,valid
5348024557507085_f105_chunk_16_subchunk_1.wav,valid
5348024557506955_f293_chunk_0_subchunk_1.wav,valid
5348024557506561_f537_chunk_11_subchunk_1.wav,valid
5348024557506482_f309_chunk_0_subchunk_1.wav,valid
5348024557506333_f148_chunk_2_subchunk_1.wav,valid
5348024557506565_f538_chunk_12_subchunk_1.wav,valid
5348024557506758_f1090_chunk_0_subchunk_1.wav,valid
5348024557507361_f219_chunk_0_subchunk_1.wav,valid
5348024557506844_f730_chunk_2_subchunk_1.wav,valid
5348024557506965_f641_chunk_1_subchunk_1.wav,valid
5348024557506172_f881_chunk_0_subchunk_1.wav,valid
5348024557506563_f292_chunk_11_subchunk_1.wav,valid
5348024557507063_f104_chunk_4_subchunk_1.wav,valid
5348024557506894_f420_chunk_1_subchunk_1.wav,valid
5348024557506644_f2147_chunk_0_subchunk_1.wav,valid
5348024557506159_f698_chunk_5_subchunk_1.wav,valid
5348024557506565_f538_chunk_18_subchunk_1.wav,valid
5348024557506558_f539_chunk_14_subchunk_1.wav,valid
5348024557506333_f148_chunk_11_subchunk_1.wav,valid
5348024557507089_f1019_chunk_0_subchunk_1.wav,valid
5348024557507085_f105_chunk_4_subchunk_1.wav,valid
5348024557507127_f631_chunk_1_subchunk_1.wav,valid
5348024557506558_f539_chunk_11_subchunk_1.wav,valid
5348024557506297_f1978_chunk_0_subchunk_1.wav,valid
5348024557506686_f2194_chunk_0_subchunk_1.wav,valid
5348024557506972_f1991_chunk_0_subchunk_1.wav,valid
5348024557506334_f150_chunk_1_subchunk_1.wav,valid
5348024557506333_f148_chunk_0_subchunk_1.wav,valid
5348024557507354_f50_chunk_0_subchunk_1.wav,valid
5348024557506432_f127_chunk_2_subchunk_1.wav,valid
5348024557506558_f539_chunk_1_subchunk_1.wav,valid
5348024557506350_f1050_chunk_0_subchunk_1.wav,valid
5348024557506525_f1740_chunk_0_subchunk_1.wav,valid
5348024557506433_f126_chunk_4_subchunk_1.wav,valid
5348024557506433_f126_chunk_14_subchunk_1.wav,valid
5348024557506432_f127_chunk_10_subchunk_1.wav,valid
5348024557506375_f472_chunk_11_subchunk_1.wav,valid
5348024557506325_f707_chunk_3_subchunk_1.wav,valid
5348024557506963_f94_chunk_5_subchunk_1.wav,valid
5348024557506365_f469_chunk_0_subchunk_1.wav,valid
5348024557507361_f219_chunk_1_subchunk_1.wav,valid
5348024557506615_f715_chunk_1_subchunk_1.wav,valid
5348024557506505_f566_chunk_0_subchunk_1.wav,valid
5348024557506398_f2230_chunk_0_subchunk_1.wav,valid
5348024557507069_f308_chunk_5_subchunk_1.wav,valid
5348024557506563_f292_chunk_9_subchunk_1.wav,valid
5348024557506490_f106_chunk_16_subchunk_1.wav,valid
5348024557506490_f106_chunk_7_subchunk_1.wav,valid
5348024557507102_f1549_chunk_0_subchunk_1.wav,valid
5348024557506744_f1495_chunk_0_subchunk_1.wav,valid
5348024557506482_f309_chunk_1_subchunk_1.wav,valid
5348024557507264_f945_chunk_0_subchunk_1.wav,valid
5348024557506490_f106_chunk_25_subchunk_1.wav,valid
5348024557506549_f291_chunk_4_subchunk_1.wav,valid
5348024557506655_f747_chunk_0_subchunk_1.wav,valid
5348024557506329_f655_chunk_5_subchunk_1.wav,valid
5348024557506861_f1265_chunk_0_subchunk_1.wav,valid
5348024557506216_f548_chunk_2_subchunk_1.wav,valid
5348024557506714_f260_chunk_1_subchunk_1.wav,valid
5348024557507093_f1701_chunk_0_subchunk_1.wav,valid
5348024557506269_f234_chunk_0_subchunk_1.wav,valid
5348024557506864_f1264_chunk_0_subchunk_1.wav,valid
5348024557506647_f2103_chunk_0_subchunk_1.wav,valid
5348024557506846_f181_chunk_1_subchunk_1.wav,valid
5348024557506626_f2097_chunk_0_subchunk_1.wav,valid
5348024557506333_f148_chunk_32_subchunk_1.wav,valid
5348024557506433_f126_chunk_13_subchunk_1.wav,valid
5348024557506216_f548_chunk_1_subchunk_1.wav,valid
5348024557506963_f94_chunk_8_subchunk_1.wav,valid
5348024557506840_f699_chunk_1_subchunk_1.wav,valid
5348024557507304_f656_chunk_2_subchunk_1.wav,valid
5348024557507246_f386_chunk_0_subchunk_1.wav,valid
5348024557506284_f1590_chunk_0_subchunk_1.wav,valid
5348024557506710_f904_chunk_0_subchunk_1.wav,valid
5348024557507080_f563_chunk_1_subchunk_1.wav,valid
5348024557507252_f671_chunk_1_subchunk_1.wav,valid
5348024557507376_f754_chunk_1_subchunk_1.wav,valid
5348024557506506_f565_chunk_1_subchunk_1.wav,valid
5348024557506561_f537_chunk_23_subchunk_1.wav,valid
5348024557506605_f663_chunk_1_subchunk_1.wav,valid
5348024557506573_f2038_chunk_0_subchunk_1.wav,valid
5348024557507131_f280_chunk_0_subchunk_1.wav,valid
5348024557506565_f538_chunk_1_subchunk_1.wav,valid
5348024557506565_f538_chunk_7_subchunk_1.wav,valid
5348024557506231_f1452_chunk_0_subchunk_1.wav,valid
5348024557507332_f1375_chunk_0_subchunk_1.wav,valid
5348024557507218_f1850_chunk_0_subchunk_1.wav,valid
5348024557507080_f563_chunk_9_subchunk_1.wav,valid
5348024557506403_f2208_chunk_0_subchunk_1.wav,valid
5348024557507085_f105_chunk_5_subchunk_1.wav,valid
5348024557506481_f311_chunk_1_subchunk_1.wav,valid
5348024557506433_f126_chunk_6_subchunk_1.wav,valid
5348024557506245_f1450_chunk_0_subchunk_1.wav,valid
5348024557506775_f248_chunk_0_subchunk_1.wav,valid
5348024557507085_f105_chunk_19_subchunk_1.wav,valid
5348024557507356_f667_chunk_4_subchunk_1.wav,valid
5348024557506847_f728_chunk_1_subchunk_1.wav,valid
5348024557506201_f547_chunk_3_subchunk_1.wav,valid
5348024557507306_f151_chunk_0_subchunk_1.wav,valid
5348024557506329_f655_chunk_7_subchunk_1.wav,valid
5348024557506984_f947_chunk_0_subchunk_1.wav,valid
5348024557506333_f148_chunk_18_subchunk_1.wav,valid
5348024557506202_f299_chunk_3_subchunk_1.wav,valid
5348024557506754_f1493_chunk_0_subchunk_1.wav,valid
5348024557507125_f511_chunk_1_subchunk_1.wav,valid
5348024557506629_f1581_chunk_0_subchunk_1.wav,valid
5348024557506860_f772_chunk_0_subchunk_1.wav,valid
5348024557506432_f127_chunk_5_subchunk_1.wav,valid
5348024557506202_f299_chunk_0_subchunk_1.wav,valid
5348024557507354_f50_chunk_2_subchunk_1.wav,valid
5348024557507156_f1940_chunk_0_subchunk_1.wav,valid
5348024557506963_f94_chunk_4_subchunk_1.wav,valid
5348024557506794_f451_chunk_3_subchunk_1.wav,valid
5348024557506383_f141_chunk_0_subchunk_1.wav,valid
5348024557507011_f710_chunk_4_subchunk_1.wav,valid
5348024557506151_f743_chunk_7_subchunk_1.wav,valid
5348024557506333_f148_chunk_23_subchunk_1.wav,valid
5348024557506558_f539_chunk_2_subchunk_1.wav,valid
5348024557506514_f2169_chunk_0_subchunk_1.wav,valid
5348024557506565_f538_chunk_24_subchunk_1.wav,valid
5348024557506928_f1748_chunk_0_subchunk_1.wav,valid
5348024557506587_f2041_chunk_0_subchunk_1.wav,valid
5348024557506375_f472_chunk_12_subchunk_1.wav,valid
5348024557506788_f624_chunk_2_subchunk_1.wav,valid
5348024557506445_f341_chunk_4_subchunk_1.wav,valid
5348024557507147_f1932_chunk_0_subchunk_1.wav,valid
5348024557507232_f1846_chunk_0_subchunk_1.wav,valid
5348024557507080_f563_chunk_8_subchunk_1.wav,valid
5348024557506955_f293_chunk_6_subchunk_1.wav,valid
5348024557506962_f296_chunk_2_subchunk_1.wav,valid
5348024557506333_f148_chunk_31_subchunk_1.wav,valid
5348024557506955_f293_chunk_2_subchunk_1.wav,valid
5348024557507085_f105_chunk_13_subchunk_1.wav,valid
5348024557506210_f549_chunk_15_subchunk_1.wav,valid
5348024557506283_f2221_chunk_0_subchunk_1.wav,valid
5348024557507066_f455_chunk_0_subchunk_1.wav,valid
5348024557506329_f655_chunk_2_subchunk_1.wav,valid
5348024557506329_f655_chunk_1_subchunk_1.wav,valid
5348024557506432_f127_chunk_21_subchunk_1.wav,valid
5348024557506900_f196_chunk_3_subchunk_1.wav,valid
5348024557507080_f563_chunk_10_subchunk_1.wav,valid
5348024557506369_f473_chunk_1_subchunk_1.wav,valid
5348024557506963_f94_chunk_10_subchunk_1.wav,valid
5348024557506238_f1447_chunk_0_subchunk_1.wav,valid
5348024557506565_f538_chunk_0_subchunk_1.wav,valid
5348024557506563_f292_chunk_7_subchunk_1.wav,valid
5348024557506914_f1541_chunk_0_subchunk_1.wav,valid
5348024557506379_f471_chunk_9_subchunk_1.wav,valid
5348024557506173_f1757_chunk_0_subchunk_1.wav,valid
5348024557506617_f666_chunk_21_subchunk_1.wav,valid
5348024557507066_f455_chunk_1_subchunk_1.wav,valid
5348024557507086_f569_chunk_9_subchunk_1.wav,valid
5348024557506372_f470_chunk_2_subchunk_1.wav,valid
5348024557506355_f937_chunk_0_subchunk_1.wav,valid
5348024557506432_f127_chunk_6_subchunk_1.wav,valid
5348024557506716_f117_chunk_0_subchunk_1.wav,valid
5348024557507247_f387_chunk_1_subchunk_1.wav,valid
5348024557506158_f697_chunk_6_subchunk_1.wav,valid
5348024557506334_f150_chunk_2_subchunk_1.wav,valid
5348024557506335_f1952_chunk_0_subchunk_1.wav,valid
5348024557507085_f105_chunk_2_subchunk_1.wav,valid
5348024557506216_f548_chunk_8_subchunk_1.wav,valid
5348024557506950_f540_chunk_0_subchunk_1.wav,valid
