File Name,Number of Speakers,Speaker Durations
5348024557509413_f174_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557509413_f174_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0012}"
5348024557509413_f174_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557509413_f174_chunk_5_subchunk_1.wav,2,"{""SPEAKER_01"": 0.0001, ""SPEAKER_00"": 0.0002}"
5348024557509413_f174_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0021}"
5348024557509413_f174_chunk_7_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0001}"
5348024557509413_f174_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557509413_f174_chunk_9_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0023}"
5348024557509414_f689_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0036}"
5348024557509414_f689_chunk_10_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557509414_f689_chunk_11_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557509414_f689_chunk_12_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0034}"
5348024557509414_f689_chunk_13_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0013}"
5348024557509414_f689_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0009}"
5348024557509414_f689_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557509414_f689_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557509414_f689_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0009}"
5348024557509414_f689_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0023}"
5348024557509414_f689_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0027}"
5348024557509414_f689_chunk_7_subchunk_1.wav,2,"{""SPEAKER_01"": 0.0002, ""SPEAKER_00"": 0.0002}"
5348024557509414_f689_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557509414_f689_chunk_9_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0019}"
5348024557509415_f740_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557509415_f740_chunk_10_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0016}"
5348024557509415_f740_chunk_11_subchunk_1.wav,2,"{""SPEAKER_00"": 0.0065, ""SPEAKER_01"": 0.0001}"
5348024557509415_f740_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557509415_f740_chunk_2_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0003}"
5348024557509415_f740_chunk_3_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0002}"
5348024557509415_f740_chunk_4_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557509415_f740_chunk_5_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0004}"
5348024557509415_f740_chunk_6_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0005}"
5348024557509415_f740_chunk_7_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0017}"
5348024557509415_f740_chunk_8_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0031}"
5348024557509415_f740_chunk_9_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0015}"
5348024557509418_f2043_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.003}"
5348024557509419_f2164_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0049}"
5348024557509422_f2047_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557509423_f1097_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0008}"
5348024557509424_f967_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0006}"
5348024557509426_f2050_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0014}"
5348024557509429_f1011_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.001}"
5348024557509430_f2046_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0038}"
5348024557509430_f2046_chunk_1_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0034}"
5348024557509432_f2048_chunk_0_subchunk_1.wav,1,"{""SPEAKER_00"": 0.0035}"
